Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear
L,301.8,331.1481481,1295,62.3,91
L,302.7,335.2222222,1480,45.2,8
M,299.8,325.5925926,1496,44.4,155
L,298.4,322.2592593,1282,60.7,216
M,296.0,316.7037037,2044,22.3,48
L,303.0,338.1851852,1626,30.5,87
L,298.8,324.8518519,1852,25.0,57
L,299.2,323.0,1877,23.9,4
L,299.9,330.4074074,1470,50.0,148
L,298.3,322.2592593,1472,44.3,71
M,296.3,318.1851852,1534,33.8,151
M,302.0,330.7777778,1573,32.1,143
L,300.4,333.0,1589,35.5,191
M,298.9,323.3703704,1534,42.9,121
M,302.2,333.7407407,1577,29.8,112
L,302.5,334.8518519,1419,43.7,39
M,297.2,321.8888889,1340,61.3,207
H,303.8,338.1851852,1525,38.0,209
L,302.0,331.8888889,2143,17.3,227
M,300.7,335.2222222,1504,36.9,229
L,303.2,333.3703704,1404,50.9,31
L,298.0,320.7777778,1266,60.5,81
L,301.8,331.1481481,1372,54.7,95
L,297.4,323.0,1392,49.7,174
L,298.4,326.3333333,1504,39.3,192
L,298.8,329.6666667,1461,46.7,105
L,299.8,333.0,1452,47.3,188
H,298.6,327.0740741,1584,31.8,27
L,300.7,331.1481481,1720,30.3,96
M,300.4,334.8518519,1359,55.4,160
L,299.2,330.4074074,1570,37.3,37
L,303.9,340.037037,1403,48.3,10
H,300.9,330.7777778,1512,41.2,49
L,303.7,337.0740741,1487,34.0,94
L,302.4,336.3333333,1562,37.9,10
L,301.5,331.8888889,1350,58.5,13
L,299.9,325.962963,1436,52.0,107
L,302.5,330.037037,1539,39.0,119
L,303.7,340.4074074,1496,47.4,48
L,300.2,330.037037,1331,52.1,30
M,297.4,322.6296296,1335,57.9,113
L,299.8,325.962963,1591,37.5,109
L,297.5,324.8518519,1554,34.8,204
L,304.1,340.7777778,1452,48.0,126
M,298.8,327.8148148,1439,45.8,81
L,302.4,336.3333333,1508,36.9,5
L,298.9,329.2962963,1341,54.5,51
M,300.6,335.2222222,1389,52.1,210
L,301.6,328.9259259,1869,22.9,18
L,300.7,333.0,1324,52.2,85
M,300.9,336.7037037,1617,31.0,148
H,297.9,323.3703704,2129,18.7,126
L,297.4,326.7037037,1401,45.9,49
L,295.6,314.4814815,1383,48.7,147
L,297.6,323.7407407,1522,37.0,106
M,298.0,320.037037,1844,23.8,44
L,300.1,325.962963,1533,37.0,101
L,300.7,331.8888889,1772,27.3,69
L,296.8,320.7777778,1394,47.7,155
L,301.0,330.7777778,1379,57.3,204
H,300.7,335.962963,1389,46.5,186
L,300.6,326.7037037,1425,40.3,103
H,304.1,341.1481481,1397,49.6,34
L,301.4,330.037037,1639,32.7,171
L,302.0,331.1481481,1583,35.2,171
L,303.5,338.1851852,1418,42.2,170
L,296.7,321.1481481,1743,27.9,55
M,295.5,313.7407407,1380,52.4,202
H,300.4,328.5555556,1513,38.7,76
L,303.6,340.037037,1617,30.9,122
H,301.4,329.2962963,1623,32.3,39
M,297.6,327.4444444,1330,53.1,7
L,303.5,340.4074074,1897,23.6,75
M,302.4,334.1111111,1475,45.2,46
M,302.8,331.8888889,1451,44.7,32
M,300.7,327.8148148,1397,51.3,155
M,300.7,327.0740741,1633,31.3,90
M,297.8,325.2222222,1675,30.0,110
L,299.3,330.037037,1396,47.4,14
H,299.4,325.5925926,1547,40.9,50
M,298.1,320.4074074,1445,48.0,73
L,296.7,320.037037,1540,38.6,53
L,301.9,327.8148148,1424,42.8,140
L,299.0,330.037037,1501,43.0,91
L,303.7,338.1851852,1632,36.6,186
L,303.5,334.8518519,2183,17.0,110
L,297.8,324.8518519,1518,40.4,2
L,300.3,328.1851852,1450,55.0,135
M,301.1,333.0,2089,19.8,162
H,300.2,327.4444444,1442,49.2,61
L,302.3,334.8518519,1488,41.8,75
M,300.1,333.3703704,1452,42.4,190
L,302.6,337.4444444,1660,30.3,36
L,299.3,331.8888889,1426,42.4,0
L,302.7,330.7777778,1511,37.7,60
L,302.8,333.0,1563,32.2,78
L,301.4,330.7777778,1432,54.3,81
L,301.4,331.5185185,1657,28.7,108
M,302.2,330.7777778,1507,40.4,111
L,298.0,325.962963,1665,36.6,22
L,298.8,327.8148148,1953,20.6,25
M,298.6,327.8148148,1422,49.7,139
H,298.2,321.1481481,1462,45.5,171
M,304.1,340.7777778,1510,46.9,152
L,300.2,328.1851852,1398,54.8,39
L,302.4,329.6666667,1633,28.0,164
L,301.3,330.4074074,1538,38.4,195
M,302.2,333.3703704,1360,52.8,176
L,300.9,331.1481481,1552,34.9,95
L,301.3,331.1481481,1576,30.4,92
L,299.7,327.0740741,1352,49.7,184
L,298.4,324.8518519,1391,48.4,100
L,302.6,335.962963,1354,48.0,67
H,300.3,335.2222222,1432,47.7,61
L,298.3,325.2222222,1339,58.8,35
M,298.3,325.2222222,1526,36.9,20
H,299.0,325.2222222,1436,43.9,20
L,303.7,339.2962963,1627,31.7,40
M,301.7,332.2592593,1644,32.5,201
H,297.7,327.8148148,1570,35.8,160
L,298.5,321.5185185,1624,29.8,160
M,300.9,338.5555556,1555,40.6,109
L,298.1,320.4074074,1289,48.3,42
L,299.3,323.7407407,1520,33.7,76
L,298.9,329.2962963,1356,47.8,116
M,299.9,330.4074074,1367,53.3,201
M,299.0,322.2592593,1358,42.7,50
L,299.9,326.7037037,1363,60.9,57
L,301.7,331.1481481,1447,56.9,47
L,301.8,331.5185185,1551,37.7,64
L,304.2,341.5185185,1482,41.4,32
H,299.9,330.7777778,1549,42.8,208
L,302.3,335.2222222,1701,27.5,145
L,300.3,327.4444444,1537,37.1,187
H,299.2,323.7407407,1462,55.0,163
H,296.6,320.4074074,1386,62.3,100
L,302.2,334.8518519,1383,44.3,72
L,300.1,333.3703704,1489,39.1,188
H,302.4,336.3333333,1477,39.7,18
M,299.8,326.7037037,1423,42.9,124
L,300.7,332.6296296,1969,20.7,109
L,297.4,324.1111111,1584,38.2,154
H,298.4,326.3333333,1694,30.9,111
L,298.6,326.7037037,1316,51.4,52
L,300.5,334.8518519,1497,40.5,180
H,302.5,333.7407407,1393,47.5,130
L,301.0,331.1481481,1588,33.7,114
L,300.3,327.4444444,1404,44.6,87
H,298.0,324.4814815,1411,53.8,73
L,297.1,321.1481481,1342,49.1,179
H,302.3,331.1481481,1525,48.7,114
L,298.8,328.5555556,1428,42.4,132
M,297.2,323.7407407,1284,51.3,32
H,302.2,331.5185185,1413,48.9,114
L,300.3,334.8518519,1607,33.5,109
H,300.3,334.8518519,1801,23.6,97
H,300.1,334.1111111,1485,40.4,75
M,300.7,332.2592593,1369,51.2,63
L,302.7,331.1481481,1690,26.7,4
M,302.3,335.2222222,1483,40.5,8
L,302.3,333.7407407,1457,44.5,83
L,299.3,325.2222222,1415,47.6,156
L,299.8,327.8148148,1707,29.1,94
M,302.2,333.3703704,1544,43.6,63
M,302.5,330.037037,1411,49.5,110
L,296.5,320.037037,1541,38.5,98
L,297.7,324.1111111,1449,40.2,95
H,299.0,328.5555556,1884,25.6,100
M,299.7,325.5925926,1508,41.2,152
M,295.6,314.4814815,1490,42.7,171
L,301.5,332.2592593,1365,46.5,172
L,298.0,320.037037,1683,32.8,122
M,300.1,327.8148148,1420,48.4,36
H,300.1,326.7037037,1329,55.2,143
H,300.8,333.3703704,2237,17.0,95
L,298.4,325.962963,1345,52.7,196
L,297.9,320.7777778,1459,46.9,85
L,300.5,328.1851852,1663,29.1,145
H,300.7,331.8888889,1346,52.0,193
L,299.3,323.0,1406,47.4,3
H,298.7,327.4444444,1654,34.3,136
L,304.1,342.2592593,1556,37.4,129
L,296.2,318.9259259,1475,37.0,44
L,297.4,324.4814815,1529,41.3,165
L,300.2,327.4444444,1359,51.5,66
L,297.6,323.0,1517,34.2,66
L,297.5,323.3703704,1722,30.4,178
L,303.5,334.4814815,1535,33.3,120
L,295.5,314.1111111,1546,35.9,169
L,298.7,323.3703704,1469,39.9,67
L,301.6,332.2592593,1385,50.7,195
L,300.6,328.5555556,1428,48.8,109
L,300.5,328.1851852,1379,54.2,207
H,297.4,324.4814815,1324,53.5,169
L,300.6,331.5185185,1750,30.6,171
M,295.5,314.1111111,1326,50.8,18
L,299.6,325.962963,1540,36.7,221
L,300.9,331.5185185,1479,43.3,201
H,300.3,327.8148148,1452,41.5,139
L,300.9,332.2592593,1370,52.5,107
H,302.9,338.1851852,1357,55.0,12
H,298.8,324.8518519,1466,44.1,184
M,301.8,333.0,1663,31.6,199
M,301.3,331.1481481,1499,36.1,163
L,301.4,329.2962963,1937,21.8,205
L,299.1,329.6666667,1598,33.4,20
L,301.9,333.3703704,1369,49.8,66
L,301.2,337.4444444,1528,38.4,85
L,298.3,324.4814815,1767,27.3,168
L,298.0,322.2592593,1489,40.4,11
L,302.3,334.1111111,1333,66.7,205
M,300.5,336.3333333,1867,23.0,103
M,298.5,322.6296296,1381,50.5,22
L,297.4,322.6296296,1347,45.8,43
M,299.3,330.7777778,1404,47.5,12
L,299.2,325.2222222,1408,47.2,0
M,301.5,332.6296296,1504,42.6,109
L,300.2,327.0740741,1436,48.8,135
M,298.4,326.7037037,1666,24.3,68
H,301.6,330.4074074,1330,49.5,30
M,301.2,331.5185185,1615,34.9,95
L,298.2,325.2222222,1418,44.2,87
L,300.9,331.5185185,1658,28.5,18
L,300.8,331.1481481,1360,48.8,91
M,302.3,334.1111111,1484,39.5,22
L,301.7,331.1481481,1303,59.7,42
L,302.2,331.8888889,2203,16.6,47
L,298.2,325.2222222,1651,31.5,197
L,303.0,333.7407407,1793,29.3,157
H,297.1,323.0,1359,46.6,176
L,298.3,323.7407407,1584,29.3,162
L,298.0,323.3703704,1429,37.7,220
L,300.1,325.962963,1326,55.9,55
M,300.1,327.4444444,1584,36.7,165
H,298.8,329.6666667,1663,30.4,209
M,298.8,323.7407407,1598,35.1,52
M,298.5,327.0740741,1501,40.2,114
M,297.3,323.0,1449,44.4,34
L,298.6,326.7037037,1698,33.2,147
L,298.0,320.7777778,1386,57.3,147
L,297.2,323.0,1833,25.2,117
L,300.8,335.2222222,1479,39.4,18
L,299.1,322.2592593,1348,56.1,110
L,300.2,327.0740741,1539,35.3,80
L,298.3,323.0,1408,43.1,177
M,299.0,327.8148148,1489,40.7,212
L,301.5,331.1481481,1381,50.7,206
M,301.7,331.5185185,1442,41.1,89
L,300.0,327.0740741,1869,22.7,49
L,301.5,331.8888889,1417,49.7,5
L,301.4,332.6296296,1634,32.6,155
L,299.4,325.5925926,1957,22.1,55
M,302.2,331.8888889,1422,47.0,3
L,300.3,335.5925926,1360,48.0,119
L,300.2,334.8518519,1540,37.7,71
M,300.7,331.1481481,1407,42.4,218
M,300.8,332.2592593,1514,38.7,66
L,301.5,331.5185185,1424,51.1,22
M,299.6,326.7037037,1642,30.3,80
L,297.6,324.1111111,1460,46.7,150
L,301.4,332.2592593,1414,38.8,162
L,301.3,331.8888889,1428,55.2,88
L,301.3,330.4074074,1414,51.4,199
H,301.8,330.7777778,1478,38.6,141
L,303.0,338.9259259,1361,48.8,120
M,297.6,323.7407407,1509,39.7,166
M,300.3,333.3703704,1783,25.6,139
L,298.1,320.4074074,1650,34.1,138
L,297.2,321.5185185,1474,43.7,162
M,302.6,336.3333333,1363,45.7,91
L,300.2,329.2962963,1392,47.9,201
L,299.5,326.7037037,1563,41.5,183
M,300.1,334.1111111,1524,40.6,98
L,301.1,331.5185185,1436,45.3,8
L,301.1,337.4444444,1464,35.3,65
M,297.6,323.7407407,1444,48.2,46
L,300.3,325.962963,1587,31.4,43
L,298.8,323.7407407,1431,45.7,97
L,301.4,333.7407407,1674,33.3,46
L,297.7,327.4444444,1480,47.9,18
L,301.5,330.7777778,1535,39.0,204
L,300.7,335.5925926,1603,34.1,17
L,301.1,330.7777778,1324,52.4,171
H,298.1,320.037037,1542,37.1,84
L,299.5,331.5185185,1438,45.7,106
H,299.2,324.4814815,1440,39.1,188
H,301.1,334.8518519,1417,53.4,0
L,297.6,323.3703704,1452,42.6,116
L,298.8,325.5925926,1378,54.4,165
L,297.1,321.1481481,1492,39.4,171
M,299.4,325.5925926,1417,47.3,59
L,299.0,325.2222222,1544,31.8,25
L,299.2,323.0,1667,29.0,199
L,298.3,325.2222222,1408,45.4,98
L,299.9,325.962963,1333,50.8,61
L,300.1,326.7037037,1568,39.7,42
L,298.4,325.2222222,1474,52.7,95
M,298.0,325.962963,1438,42.9,101
L,304.1,341.5185185,1399,43.7,111
L,298.0,325.5925926,1822,23.5,122
L,301.8,331.1481481,1650,31.9,126
H,297.1,322.2592593,1790,30.3,128
L,299.8,325.5925926,1578,42.1,191
L,300.0,334.1111111,1590,33.6,5
L,300.5,331.1481481,1368,49.6,10
M,298.3,324.8518519,1646,25.4,46
M,302.3,334.1111111,1418,41.3,62
L,297.9,320.7777778,1538,38.5,123
L,298.2,324.1111111,1991,20.5,36
M,297.2,321.8888889,1554,41.3,147
L,297.4,323.0,1603,34.6,65
L,296.8,322.6296296,1506,45.9,182
L,298.2,322.6296296,1475,49.9,47
L,298.0,324.1111111,1629,34.3,191
H,299.6,325.5925926,1630,32.3,194
M,295.7,315.2222222,1462,44.3,37
H,299.8,329.6666667,1537,36.6,191
L,301.0,332.2592593,1809,25.7,192
L,300.5,328.9259259,1413,44.5,152
M,302.1,332.6296296,1351,60.3,207
M,298.7,329.2962963,1368,56.8,72
M,300.7,328.1851852,1490,38.8,173
L,300.7,335.2222222,1460,46.1,15
H,297.7,318.9259259,1514,38.6,19
L,303.3,333.3703704,1763,27.3,27
L,300.6,329.6666667,1555,41.9,19
L,297.8,324.8518519,1282,58.1,108
L,296.7,320.7777778,1505,39.4,236
L,301.6,332.2592593,1532,43.6,15
L,302.6,332.6296296,1284,68.0,114
M,296.3,318.5555556,1319,68.3,24
L,298.5,321.5185185,1384,59.5,27
M,303.0,337.4444444,1674,29.5,109
M,302.6,330.7777778,1965,20.2,40
L,302.5,336.3333333,1383,51.3,190
M,301.7,331.8888889,1671,31.6,137
L,297.8,320.7777778,1412,48.3,27
L,302.4,333.0,1448,44.8,195
M,297.2,323.3703704,1425,45.8,109
L,296.9,322.6296296,1555,38.2,175
L,297.3,323.3703704,1545,34.3,74
M,297.9,324.8518519,1547,44.0,72
M,297.9,324.4814815,1469,49.0,51
L,300.4,325.962963,1752,29.0,52
L,300.3,334.8518519,1515,44.9,69
M,301.2,331.5185185,1394,42.8,168
M,303.0,337.4444444,1483,38.8,114
M,302.4,332.2592593,1469,41.6,124
L,298.8,325.5925926,1439,39.2,104
M,301.5,331.1481481,1573,37.4,37
M,297.2,321.1481481,1687,30.4,82
L,299.1,322.2592593,1493,34.9,119
M,297.7,327.8148148,1680,30.2,168
L,298.9,329.6666667,1696,30.2,214
L,299.3,325.5925926,1795,24.7,187
L,301.4,330.4074074,1543,40.9,190
M,295.7,314.8518519,1423,42.5,121
L,300.3,334.1111111,1526,38.5,101
H,297.7,323.3703704,1720,29.9,210
L,303.0,333.3703704,1641,32.6,63
M,298.0,320.037037,1581,43.4,113
L,298.7,325.2222222,1691,30.1,154
L,300.2,328.1851852,1418,49.3,16
L,299.5,325.962963,1393,47.3,20
M,300.7,329.2962963,1367,52.6,167
L,301.1,333.0,1387,53.1,188
M,298.4,329.6666667,1725,32.0,80
M,301.5,330.4074074,1593,36.8,50
L,300.5,335.962963,1887,21.7,56
L,295.7,315.962963,1737,26.2,97
M,300.1,333.7407407,1650,33.8,38
M,302.6,333.0,1520,43.0,88
L,300.4,326.7037037,1412,51.6,153
M,297.7,322.2592593,1720,25.6,174
L,300.2,334.8518519,1671,28.8,149
H,302.9,332.6296296,1452,58.3,123
M,300.3,335.5925926,1592,32.1,11
L,302.3,335.5925926,1565,37.8,59
H,298.9,323.7407407,1623,31.0,180
H,301.8,331.8888889,1470,37.6,204
M,297.4,323.0,1789,25.0,210
M,298.1,322.6296296,1680,33.7,185
L,301.5,330.7777778,2297,15.8,191
M,298.0,320.037037,1459,44.4,163
L,302.5,332.6296296,1548,38.4,188
M,300.7,331.8888889,1506,44.0,97
M,297.4,323.7407407,1528,29.1,163
M,303.9,340.4074074,1483,47.2,71
H,302.3,332.2592593,1366,48.4,130
H,303.8,338.1851852,1655,28.0,170
L,297.6,326.7037037,1491,40.2,231
L,297.3,322.6296296,1411,43.2,63
M,299.6,329.2962963,1646,29.6,73
M,299.8,333.7407407,1517,41.2,105
H,301.3,330.4074074,1538,38.4,65
M,299.7,330.037037,1429,47.7,35
H,303.0,338.1851852,1698,30.0,89
L,302.3,334.8518519,1398,49.1,119
H,300.9,331.5185185,1403,40.6,207
L,303.7,338.5555556,1621,38.8,182
L,301.9,332.2592593,1379,54.8,99
L,300.6,326.7037037,1556,36.0,98
M,300.7,331.1481481,1349,54.5,19
M,303.0,333.0,1490,43.0,108
L,303.9,340.7777778,1393,46.5,9
L,300.0,329.2962963,1465,40.9,60
L,298.1,324.1111111,1683,29.1,161
L,298.3,322.6296296,1444,43.8,176
L,301.0,337.0740741,1601,33.0,109
L,300.9,332.6296296,1382,51.2,136
H,297.3,322.2592593,1653,31.4,9
L,299.4,332.2592593,1751,27.8,10
L,298.0,323.3703704,1664,28.3,196
H,303.4,335.962963,1534,33.2,210
L,299.2,329.2962963,1534,37.7,10
L,297.2,321.1481481,1989,20.3,186
L,302.2,334.4814815,1548,32.4,81
M,300.1,324.8518519,1548,38.4,31
L,298.5,327.4444444,1421,53.6,122
L,299.3,324.8518519,1376,60.3,163
L,298.3,321.5185185,1578,37.8,101
H,298.8,323.7407407,1449,49.4,150
M,302.0,333.3703704,1625,30.7,189
L,301.4,330.7777778,1489,43.5,98
L,300.5,331.5185185,1606,33.5,121
M,300.0,334.1111111,1384,46.1,7
M,297.6,323.7407407,1390,53.4,175
L,300.6,327.0740741,1867,23.0,242
L,299.2,324.8518519,1430,39.1,117
L,296.8,321.1481481,1372,49.0,140
L,302.5,337.0740741,1574,38.7,30
L,299.6,329.6666667,1333,51.2,40
L,298.2,325.2222222,1643,34.1,91
L,302.6,334.8518519,1576,34.7,182
L,299.6,325.962963,1425,45.9,133
M,300.8,335.962963,1356,44.3,214
M,297.3,324.4814815,1469,44.1,150
M,297.4,322.6296296,1444,44.0,18
M,297.6,324.1111111,1408,51.5,4
L,302.7,330.4074074,1489,42.7,33
L,297.5,325.962963,1715,28.0,30
M,303.0,338.5555556,1392,42.9,94
H,302.2,332.2592593,1522,35.9,61
L,298.0,322.6296296,1662,32.7,0
M,300.4,328.1851852,1430,43.4,198
H,299.2,323.3703704,1342,47.5,147
M,300.2,334.8518519,1415,55.8,82
M,300.1,333.7407407,1748,26.6,42
L,302.3,336.3333333,1354,52.2,165
L,302.2,334.4814815,1588,30.6,39
L,295.9,316.3333333,1412,41.0,109
L,301.9,331.1481481,1462,38.8,22
M,302.0,331.8888889,1445,46.3,17
M,302.5,329.6666667,1751,30.5,90
H,298.9,323.3703704,1415,54.0,6
L,298.5,323.0,1733,26.0,8
L,297.3,322.2592593,1490,41.0,16
L,301.4,331.5185185,1706,27.9,170
L,297.7,325.5925926,1562,36.8,172
L,304.1,340.4074074,1550,30.9,9
L,300.1,325.2222222,1314,58.2,114
L,300.1,326.7037037,1559,39.7,24
M,303.4,334.4814815,1560,36.4,114
L,302.6,332.6296296,1369,60.0,93
M,300.0,328.5555556,1651,28.1,114
L,300.5,328.1851852,1441,48.8,200
L,297.6,323.0,1460,40.3,195
L,300.4,335.5925926,1636,32.3,7
L,301.6,330.7777778,1397,49.4,104
L,300.0,326.7037037,2010,20.0,55
L,302.2,335.2222222,1488,44.6,178
M,300.4,333.3703704,1366,56.1,177
L,300.4,336.3333333,1631,34.9,115
H,297.5,326.7037037,1368,45.3,129
L,300.2,335.2222222,1603,30.5,176
L,296.8,320.7777778,1480,39.4,122
L,299.5,331.8888889,1571,38.2,74
M,302.2,334.4814815,1449,44.5,113
M,299.0,329.6666667,1657,32.3,64
M,301.4,332.6296296,1486,36.5,91
M,299.5,331.5185185,1364,49.5,0
L,302.9,337.8148148,1424,49.5,155
L,301.1,332.6296296,1378,51.1,190
M,300.5,328.1851852,1416,48.5,110
L,302.2,334.1111111,1754,26.9,33
L,297.8,322.6296296,1498,47.3,160
L,298.9,328.9259259,1633,31.2,76
L,297.4,323.7407407,1820,24.6,79
M,299.7,332.2592593,1620,37.2,203
M,297.5,325.962963,1530,40.0,206
L,302.2,333.0,1394,53.7,140
L,301.1,330.7777778,1529,38.7,91
L,300.5,331.1481481,1950,20.3,208
L,302.3,335.5925926,1605,35.2,152
M,298.3,325.962963,1783,28.3,130
M,299.2,330.7777778,1548,33.5,35
M,298.4,324.1111111,1421,60.7,119
L,302.4,332.6296296,1317,59.4,179
M,300.7,326.7037037,1589,35.0,52
L,301.0,330.7777778,1601,33.2,77
M,299.0,330.037037,1827,28.0,178
L,302.4,329.6666667,1346,62.4,106
M,301.0,334.8518519,1301,55.0,9
M,297.4,324.8518519,1348,59.1,201
L,298.0,320.7777778,1414,51.7,140
L,301.3,330.4074074,1346,46.7,90
M,304.1,341.5185185,1518,42.4,105
L,300.7,329.6666667,1348,54.8,50
M,297.3,322.6296296,1697,27.4,121
L,296.8,320.037037,1547,36.5,179
L,299.1,326.7037037,1439,44.2,82
M,301.1,332.2592593,1396,45.1,12
M,303.3,335.5925926,1441,44.9,61
H,300.2,332.6296296,1777,27.5,151
L,300.0,334.1111111,1383,49.6,101
L,299.0,330.4074074,1504,34.3,48
H,298.8,328.1851852,1563,38.8,65
L,298.3,324.8518519,1695,30.7,174
M,301.4,331.5185185,1617,34.3,101
M,302.5,336.3333333,1826,25.3,203
L,296.1,318.5555556,1615,30.8,18
M,300.6,336.3333333,1490,39.8,94
M,303.5,340.037037,1492,46.1,89
L,301.3,333.7407407,1434,49.8,16
H,304.0,340.7777778,1271,68.6,161
H,298.0,319.6666667,1683,27.8,26
L,298.0,324.8518519,1607,37.7,49
L,299.9,330.037037,1638,29.1,152
L,297.5,324.8518519,1466,43.0,15
L,298.6,328.1851852,1842,20.1,142
L,300.9,330.7777778,1570,40.1,79
M,300.5,335.5925926,1636,34.4,2
L,302.5,330.4074074,1415,48.2,117
L,299.0,329.6666667,1682,28.8,49
L,297.2,321.1481481,1337,58.1,184
L,302.7,331.1481481,1564,34.3,0
L,298.4,322.2592593,1471,47.0,214
H,297.2,321.1481481,1450,37.2,151
L,301.3,330.4074074,1440,41.5,197
M,299.0,322.6296296,1377,47.2,35
L,303.0,333.3703704,1409,41.9,98
L,298.8,325.5925926,1362,45.4,113
L,299.3,325.5925926,1399,52.1,27
L,301.2,331.5185185,1676,32.4,98
M,298.8,327.8148148,1448,44.8,31
L,299.5,328.5555556,1402,51.7,58
L,302.3,335.2222222,1611,38.6,143
L,297.9,325.2222222,1629,29.0,26
M,302.2,333.7407407,1931,21.9,101
M,301.5,331.5185185,1359,47.1,115
M,297.4,322.6296296,1774,28.9,166
M,299.4,332.2592593,1473,40.1,7
L,298.7,328.1851852,1589,31.8,217
H,299.7,330.037037,1462,40.4,19
L,300.0,327.8148148,1326,61.9,80
H,298.1,326.3333333,1332,51.0,72
M,303.6,337.4444444,1915,22.3,116
M,301.3,331.5185185,1532,40.7,178
H,297.6,323.7407407,1480,39.8,19
L,298.4,325.2222222,2304,15.1,89
L,297.9,320.4074074,1308,55.2,87
L,300.3,333.7407407,1332,60.5,112
L,297.5,322.2592593,1610,33.6,115
M,298.1,324.1111111,1362,49.6,158
M,301.5,331.5185185,1871,21.3,152
M,297.4,323.7407407,1452,41.2,197
L,300.5,331.5185185,1488,39.4,159
L,297.1,322.2592593,1399,42.6,194
L,301.7,332.6296296,1503,44.8,134
H,302.7,336.7037037,1603,32.5,148
L,303.6,339.6666667,1381,57.8,27
L,300.7,333.0,1440,43.0,148
M,301.8,331.5185185,1420,52.0,88
L,299.4,325.5925926,1670,35.9,68
M,300.0,334.1111111,1864,23.3,2
L,303.8,339.2962963,1416,58.7,156
H,298.6,328.1851852,1279,55.9,152
L,299.3,324.1111111,1484,40.5,213
L,297.8,319.6666667,1388,40.0,159
M,299.7,333.3703704,1560,43.9,126
L,299.7,326.3333333,1546,37.2,4
L,297.9,320.4074074,1567,34.7,74
M,297.2,322.6296296,1794,27.5,38
L,297.0,321.1481481,1479,39.2,151
L,301.6,329.2962963,1326,48.2,77
M,301.1,333.0,1384,42.5,185
L,300.0,334.1111111,1487,41.2,22
L,301.6,332.2592593,1623,34.1,56
H,296.8,320.7777778,1627,30.5,117
L,300.1,325.2222222,1404,54.8,29
L,302.3,329.2962963,1653,29.7,34
L,297.4,322.6296296,1431,43.0,113
L,301.3,331.1481481,1529,41.8,176
L,299.2,323.3703704,1490,43.2,158
M,300.4,327.8148148,1488,42.2,133
M,297.9,324.4814815,1602,32.1,59
M,300.1,334.1111111,1390,52.1,94
H,297.6,325.2222222,1885,25.2,24
L,297.7,324.8518519,1742,26.3,24
L,297.8,318.9259259,1859,24.0,178
L,300.0,334.4814815,1812,28.3,94
M,298.4,322.2592593,1584,41.0,191
L,303.8,339.2962963,1646,35.8,143
L,300.7,332.6296296,1496,38.3,99
L,295.6,314.8518519,1424,42.5,58
L,298.8,324.1111111,1635,35.2,47
L,301.6,328.5555556,1397,43.7,102
M,298.8,323.3703704,1711,28.5,140
L,300.4,330.4074074,1486,46.3,48
L,303.2,334.4814815,1513,37.9,0
M,301.4,330.4074074,1553,44.7,173
L,301.0,332.2592593,1822,21.6,168
M,297.3,323.3703704,1524,49.3,176
L,297.4,323.3703704,1462,42.8,68
H,302.3,335.5925926,1804,25.0,43
L,299.4,325.2222222,1613,32.2,178
L,303.4,339.2962963,1360,50.8,94
L,297.2,323.3703704,1574,35.8,95
M,298.3,327.0740741,1560,36.9,131
M,302.4,335.5925926,1453,42.1,105
L,300.5,331.8888889,1728,26.3,125
L,303.3,333.7407407,1393,47.4,18
L,303.5,340.037037,1465,41.0,56
L,300.6,329.6666667,1622,34.1,3
L,298.3,321.1481481,1435,39.9,143
L,301.9,330.7777778,1892,21.8,177
L,304.3,341.1481481,1775,24.9,39
M,301.1,330.7777778,1646,30.7,76
H,296.7,321.8888889,1528,46.3,203
M,302.3,335.2222222,1453,42.5,56
L,298.7,323.3703704,1375,46.4,48
L,302.1,333.3703704,1417,48.0,13
H,297.4,323.0,1487,46.2,150
L,303.6,335.962963,1473,50.1,84
L,299.4,331.1481481,1418,53.1,10
L,303.6,336.3333333,1827,23.3,103
H,298.3,325.2222222,1823,25.9,181
L,298.1,320.7777778,1606,33.0,130
L,302.3,333.3703704,1386,53.5,59
L,302.4,329.2962963,1418,52.3,141
L,302.0,328.5555556,1308,57.6,197
L,302.2,331.8888889,1350,56.6,76
M,297.4,323.7407407,1643,31.0,89
H,298.9,329.2962963,1458,44.3,156
L,301.8,331.8888889,1576,38.6,38
L,298.8,323.7407407,1593,35.5,175
L,300.6,335.962963,1463,38.2,41
L,299.0,330.037037,1929,24.4,180
M,300.6,331.5185185,1339,52.9,0
L,302.2,332.6296296,1832,23.2,70
L,303.4,339.2962963,1376,53.4,98
L,300.4,334.4814815,1704,29.7,103
M,302.6,334.8518519,1518,39.0,184
M,303.4,338.9259259,1357,55.3,31
L,300.6,329.2962963,1297,50.0,130
M,297.2,322.6296296,1578,37.8,3
M,300.8,331.5185185,1371,44.7,205
M,302.2,333.0,1434,58.6,102
L,301.9,332.6296296,1289,54.9,128
M,301.1,332.2592593,1552,37.9,126
L,303.7,337.8148148,1316,59.3,137
M,303.5,338.9259259,1420,49.1,42
M,300.6,329.6666667,1233,52.3,23
L,300.2,330.037037,1202,59.5,40
L,296.9,321.5185185,1521,34.5,84
L,298.0,321.5185185,1524,37.0,49
L,297.4,322.6296296,1723,28.8,33
M,302.4,335.5925926,1539,39.9,101
M,303.5,339.6666667,1883,23.3,100
L,298.9,324.8518519,1450,47.5,9
